index_seg,ugr
1001,2.0
1002,2.0
1003,2.3636363636363633
1004,2.733333333333334
101,2.611111111111111
10393,4.0
10394,3.0000000000000004
10403,4.0
10448,4.157894736842105
10449,5.0
10595,3.6
11287,4.0
11288,4.0
11289,4.0
11484,3.0
11485,3.0
11960,2.8000000000000003
1204,4.0
12047,1.5
12064,4.0
12065,3.0
12261,4.0
12263,4.0
12264,4.0
12265,4.0
12567,2.0
12568,2.0
1261,2.5
1278,4.0
128,4.0
12898,3.428571428571429
134,3.0
136,3.0
137,2.9999999999999996
140,4.0
1531,3.5
1532,3.4999999999999996
1533,3.0
181,4.0
182,3.2857142857142856
183,3.0000000000000004
2254,3.0
2260,4.0
251,3.0
252,1.0
258,3.0000000000000004
2635,2.0
2636,2.0
2641,2.666666666666667
2650,2.0
2652,1.0
2653,2.0
2671,2.0
2672,2.0
2674,2.0
2675,2.0
2685,2.2222222222222223
269,4.0
2733,2.25
3149,2.5555555555555554
3150,3.0000000000000004
331,3.0
332,3.0
3380,4.0
3387,2.9999999999999996
3388,3.461538461538462
3389,3.0000000000000004
362,4.0
3717,2.0
3719,3.0
3946,3.0
3947,4.0
4012,1.8
4014,2.333333333333333
4272,3.0
4273,3.0
4385,4.0
4387,3.0000000000000004
4418,4.0
4419,4.0
4429,4.0
4430,4.0
4481,3.333333333333333
4569,3.8749999999999996
4570,5.0
4737,2.0
4789,2.9999999999999996
4811,3.0000000000000004
4812,3.1818181818181817
4872,4.0
4998,2.5
513,3.0000000000000004
5207,3.5
5208,3.5
5209,5.0
5210,4.0
5284,4.0
5285,4.0
5286,4.0
5287,2.9999999999999996
5288,4.0
5340,3.0
5367,2.766666666666666
5452,4.0
5501,1.0
5616,4.0
5617,4.0
5673,3.3333333333333335
5749,4.0
5750,3.3
5756,2.5
5757,4.0
5758,4.0
5759,2.9999999999999996
579,4.0
580,4.0
581,3.818181818181818
582,3.5
5821,2.0
583,4.5
6000,2.1999999999999997
6001,2.0
613,3.0000000000000004
616,2.9999999999999996
617,3.0000000000000004
6215,3.0000000000000004
6216,3.0000000000000004
6217,4.0
6218,4.0
6330,3.0000000000000004
6331,3.0000000000000004
6332,2.9999999999999996
6333,4.0
6340,3.0000000000000004
648,2.0
649,2.0
651,2.5
652,4.0
663,3.0
664,3.0000000000000004
672,2.0
673,2.0
675,2.0
676,2.0
677,3.066666666666667
681,4.0
6939,3.0
6940,3.0
6941,3.0
6942,3.7272727272727266
6943,4.0
6944,4.0
6945,4.0
7010,4.0
725,3.0000000000000004
726,2.6666666666666665
7313,3.0000000000000004
7316,2.5
7317,4.0
7318,4.0
7573,3.0000000000000004
7593,3.0
7594,2.909090909090909
7646,2.0
7647,3.0
771,3.0000000000000004
7726,3.0000000000000004
7727,3.0000000000000004
7728,3.0000000000000004
7729,3.0
776,4.0
777,4.0
7773,4.0
7774,3.777777777777778
7775,3.0
778,4.0
779,4.0
7878,2.5
7879,3.4999999999999996
7880,3.5
7883,3.0000000000000004
808,3.0
809,2.428571428571429
8226,4.0
8259,5.0
8260,3.2
8288,4.0
8289,4.0
8290,4.0
8310,3.0
8348,4.0
8458,4.0
893,2.0
8952,2.9999999999999996
8953,3.0
8955,3.0000000000000004
9297,1.0
9298,1.0
9299,2.0
9300,1.0
9301,1.0
9306,1.0
9603,1.5
9605,2.9999999999999996
9606,3.0000000000000004
97,3.333333333333333
970,2.5
971,2.5
972,3.0625
973,4.0
974,4.0
975,2.2
9750,4.0
9751,3.0
976,2.9999999999999996
9768,3.3333333333333335
977,2.9999999999999996
98,3.0
9855,3.0
9856,4.0
9858,3.25
9859,2.9
9860,3.3571428571428577
9861,4.5
9873,3.0000000000000004
9874,3.333333333333333
9875,3.3333333333333335
9882,1.0
