index_seg,ugr
1001,2.0
1002,2.0
1003,2.5333333333333337
1004,2.909090909090909
101,2.9999999999999996
10393,4.0
10403,5.0
10448,5.0
10449,5.0
10454,2.0
10595,4.0
11287,4.0
11484,3.3333333333333335
11485,3.0
11886,3.0000000000000004
11960,2.8000000000000003
1204,4.0
12047,2.0
12064,4.0
12261,4.0
12263,4.0
12264,4.0
12265,4.0
1261,3.0
127,4.0
1278,4.0
128,3.4285714285714293
12849,3.0000000000000004
12898,3.8
134,3.0
13449,5.0
1531,3.6666666666666665
1532,3.666666666666667
1533,3.333333333333333
180,3.0
181,3.0000000000000004
183,3.0000000000000004
2177,3.0000000000000004
2254,3.0
253,2.0
258,3.0000000000000004
2635,2.0
2636,2.0
2641,2.5
2650,2.0
2652,2.0
2653,2.0
2656,2.9999999999999996
2657,3.0
2658,3.0
2671,2.9999999999999996
2672,3.0000000000000004
2674,2.0
2675,2.0
2685,2.444444444444445
269,4.0
2733,2.5
3149,2.5555555555555554
3150,3.0000000000000004
329,2.0
330,2.5
331,2.9999999999999996
332,3.0
3380,3.0000000000000004
3381,3.0
3383,2.5
3387,2.9999999999999996
3388,3.3749999999999996
3389,3.0000000000000004
362,3.111111111111111
3717,2.0
3945,4.0
3946,4.0
3947,4.0
4012,1.5999999999999999
4014,2.5
4222,3.0
4272,3.0
4273,3.0
4385,4.0
4387,3.0000000000000004
4418,4.0
4419,4.0
4429,2.9999999999999996
4430,3.0000000000000004
4431,3.0000000000000004
4432,4.0
4480,4.0
4481,4.0
4569,4.142857142857143
4570,4.2
4737,2.0
4789,3.5
4811,3.0000000000000004
4871,3.5
4872,3.5
4874,3.8
4998,2.0
513,3.0000000000000004
5203,3.0000000000000004
5207,5.0
5208,5.0
5209,5.0
5210,4.363636363636363
5285,4.0
5286,4.714285714285714
5287,2.9999999999999996
5288,3.0
5367,2.5625
5452,4.0
5457,4.0
5501,1.0
5616,3.5
5617,3.5
5673,4.0
574,3.0
5748,3.0000000000000004
5749,3.333333333333333
5750,3.272727272727272
5751,3.0
5756,3.0
5757,3.5
5758,4.0
5759,2.9999999999999996
578,2.0
580,4.0
581,5.0
582,4.454545454545454
5821,2.0
583,4.0
6000,1.7499999999999998
613,3.5
616,2.9999999999999996
617,3.0000000000000004
6216,2.0
6217,3.6
6330,3.0000000000000004
6331,3.0000000000000004
6332,2.9999999999999996
6333,4.0
6340,3.0000000000000004
651,2.0
652,4.0
659,3.5000000000000004
662,3.0
663,3.0000000000000004
665,4.0
666,4.0
672,2.0
673,2.0
677,3.4999999999999996
681,2.6666666666666665
6940,3.0
6941,3.0000000000000004
6942,3.5714285714285716
6943,4.0
6945,4.0
7010,3.647058823529411
7011,4.0
7016,5.0
725,3.0000000000000004
726,2.4999999999999996
7313,3.0000000000000004
7316,2.5
7317,5.0
7318,5.0
7320,5.0
7321,5.0
7322,5.0
737,3.0
7647,2.545454545454545
771,3.0000000000000004
7727,4.0
776,4.0
7769,3.0
777,4.0
7774,3.0000000000000004
7775,3.0
778,4.0
7878,2.9999999999999996
7879,3.2608695652173907
7880,3.2380952380952377
7881,2.5
7883,3.0000000000000004
808,3.0
809,2.7777777777777777
8226,4.0
8260,3.0
8310,3.5882352941176467
8311,5.0
8345,4.0
8346,3.5
8347,3.0
8348,4.0
8349,4.0
8458,3.428571428571429
893,2.0
8953,4.0
9297,1.0
9298,1.0
9299,2.25
9475,3.0
9476,3.0
9603,2.0
9605,2.9999999999999996
9606,3.0000000000000004
968,3.0
969,1.909090909090909
97,3.0
970,2.0909090909090904
971,3.0
972,3.545454545454545
973,4.0
975,2.0
9751,2.5
976,2.7727272727272725
9768,3.3333333333333335
977,2.5
9856,4.0
9857,3.0
9858,3.25
9859,2.869565217391305
9860,3.4545454545454546
9861,4.3
9874,3.333333333333333
9875,3.3333333333333335
