index_seg,ugr
1003,3.0000000000000004
1004,2.8461538461538463
101,2.0
10393,4.0
10394,4.0
10403,3.0
10448,3.0000000000000004
10454,2.0
10595,1.0
11484,1.0
12065,3.0000000000000004
12261,4.0
12263,4.0
12264,4.0
12265,4.0
1261,2.5
127,4.0
12849,3.0000000000000004
12898,3.0000000000000004
136,4.0
137,4.0
1531,3.5
1532,3.4999999999999996
1533,3.4999999999999996
180,3.0
181,3.75
182,4.0
2260,4.0
251,3.0
258,3.0000000000000004
2635,2.0
2636,2.0
2641,2.5
2652,2.0
2653,2.0
2671,1.0
2672,1.0
2674,3.0000000000000004
2675,2.0
2676,4.0
2685,2.0
269,4.0
3380,4.0
3387,3.0
3388,3.0000000000000004
3389,3.0000000000000004
3717,2.0
3946,4.0
3947,4.0
4012,1.5999999999999999
4014,2.5
4271,3.0
4272,3.0
4273,3.0
4385,4.0
4418,4.0
4429,4.0
4430,3.272727272727273
4431,3.0000000000000004
4432,4.0
4480,4.0
4481,4.0
4569,4.307692307692308
4570,5.0
4737,2.0
4789,3.611111111111111
4790,4.0
4812,3.0
4871,3.0
4872,3.0000000000000004
4874,3.4999999999999996
4998,2.5
513,3.0000000000000004
5203,3.0000000000000004
5207,4.0
5208,4.0
5209,4.5
5210,4.266666666666667
5285,4.0
5286,4.714285714285714
5287,2.9999999999999996
5367,2.666666666666667
5452,4.0
5457,4.0
5616,3.0000000000000004
5617,3.0000000000000004
5673,4.0
5756,2.5
5757,3.0
579,4.0
580,4.0
581,3.0000000000000004
582,3.0
5821,2.0
6000,3.0
6001,2.0
613,3.5
617,3.0000000000000004
6214,1.0
6330,3.0000000000000004
6331,3.0000000000000004
6332,2.9999999999999996
6333,4.0
6340,3.0000000000000004
651,2.5
658,3.0000000000000004
659,3.5000000000000004
664,4.0
672,2.0
673,2.0
675,3.0000000000000004
676,3.0
677,2.5789473684210527
6939,3.0
6941,3.0000000000000004
6942,3.0
6945,2.0
7010,4.0
7016,5.0
726,3.3
7313,3.0000000000000004
7316,3.4
7317,4.0
737,3.0
7573,3.0000000000000004
7594,2.0
7646,2.0
771,3.0000000000000004
7727,4.0
776,4.0
7769,3.0
777,4.0
778,4.0
779,4.0
7878,2.6470588235294117
7879,3.3529411764705874
7880,3.3124999999999996
7881,3.0
808,2.9999999999999996
809,3.0
8260,3.0
8288,4.0
8289,4.0
8310,3.5882352941176467
8311,5.0
8345,4.0
8346,4.0
8952,2.0
9297,1.0
9298,1.0
9299,3.0
9306,1.3636363636363635
9307,2.0
9475,3.0
9476,3.0
968,3.0
969,3.0
97,4.0
970,3.0
971,3.0
972,3.545454545454545
973,3.7272727272727266
974,2.9999999999999996
975,2.5
9751,2.5
976,2.545454545454545
9768,3.0
977,2.0
98,3.0
9822,1.0
9855,3.0
9856,4.0
9857,3.0
9859,2.9999999999999996
9860,3.0
9873,3.0000000000000004
9874,3.0
9875,3.0
9881,2.0
9882,2.0
